referral_id,referrer_user_id,referral_channel,referral_sent_date,referral_status,referral_accepted_date,reward_granted
R8617_1,8617,Email,2024-11-14,Pending,,
R8617_2,8617,Instagram DM,2024-11-08,Pending,,
R8617_3,8617,WhatsApp,2024-10-19,Accepted,2024-10-29,Template Unlock
R8622_0,8622,Team Invite,2024-08-01,Accepted,2024-08-09,Template Unlock
R8622_1,8622,Link,2024-07-15,Accepted,2024-07-29,1 month Pro
R8622_2,8622,Link,2024-08-19,Accepted,2024-08-29,Credit Pack
R8623_0,8623,Link,2024-12-14,Accepted,2025-01-02,Credit Pack
R8623_1,8623,Instagram DM,2024-11-27,Accepted,2024-12-07,Credit Pack
R8623_2,8623,Link,2024-11-27,Accepted,2024-12-07,1 month Pro
R8623_3,8623,Link,2024-11-22,Accepted,2024-12-10,1 month Pro
R8623_4,8623,WhatsApp,2024-12-11,Accepted,2024-12-14,Credit Pack
R8629_0,8629,Email,2024-05-24,Pending,,
R8629_1,8629,WhatsApp,2024-05-26,Accepted,2024-06-04,Credit Pack
R8629_2,8629,Link,2024-04-14,Accepted,2024-05-02,Credit Pack
R8638_0,8638,Link,2024-11-27,Accepted,2024-12-03,Template Unlock
R8638_1,8638,Link,2024-11-12,Accepted,2024-12-01,1 month Pro
R8638_2,8638,Team Invite,2024-11-19,Accepted,2024-11-20,1 month Pro
R8639_0,8639,Link,2024-11-10,Accepted,2024-11-11,Credit Pack
R8639_1,8639,WhatsApp,2024-10-29,Accepted,2024-11-10,1 month Pro
R8639_2,8639,Link,2024-10-09,Pending,,
R8648_0,8648,Team Invite,2024-02-08,Accepted,2024-02-20,Credit Pack
R8648_1,8648,WhatsApp,2024-02-11,Pending,,
R8648_2,8648,Instagram DM,2024-02-07,Pending,,
R8651_0,8651,WhatsApp,2024-12-03,Pending,,
R8651_1,8651,Instagram DM,2024-12-07,Pending,,
R8651_2,8651,Email,2024-12-18,Pending,,
R8651_3,8651,Email,2024-11-25,Accepted,2024-11-30,Template Unlock
R8651_4,8651,Email,2024-12-22,Accepted,2025-01-07,1 month Pro
R8656_0,8656,WhatsApp,2024-10-03,Pending,,
R8657_0,8657,Team Invite,2024-06-26,Pending,,
R8661_0,8661,Instagram DM,2025-01-11,Pending,,
R8661_1,8661,WhatsApp,2024-12-30,Accepted,2025-01-11,1 month Pro
R8661_2,8661,Link,2024-12-12,Accepted,2024-12-23,1 month Pro
R8663_0,8663,Link,2024-09-19,Accepted,2024-09-20,1 month Pro
R8663_1,8663,WhatsApp,2024-10-03,Accepted,2024-10-20,1 month Pro
R8663_2,8663,Link,2024-09-21,Accepted,2024-09-24,Credit Pack
R8663_3,8663,Link,2024-10-01,Pending,,
R8663_4,8663,Link,2024-09-02,Accepted,2024-09-07,1 month Pro
R8669_0,8669,Link,2024-02-01,Accepted,2024-02-06,1 month Pro
R8669_1,8669,Link,2024-01-23,Pending,,
R8669_2,8669,WhatsApp,2024-02-19,Pending,,
R8670_0,8670,Link,2024-12-16,Pending,,
R8670_1,8670,WhatsApp,2024-12-11,Accepted,2024-12-16,Credit Pack
R8671_0,8671,Link,2024-10-13,Pending,,
R8671_1,8671,Link,2024-10-14,Pending,,
R8671_2,8671,WhatsApp,2024-09-21,Accepted,2024-10-06,Credit Pack
R8672_0,8672,Link,2024-02-26,Accepted,2024-03-11,1 month Pro
R8672_1,8672,WhatsApp,2024-03-04,Accepted,2024-03-20,Credit Pack
R8672_2,8672,Instagram DM,2024-02-02,Accepted,2024-02-03,1 month Pro
R8676_0,8676,Link,2024-01-16,Accepted,2024-01-21,1 month Pro
R8676_1,8676,Link,2024-01-21,Accepted,2024-01-26,1 month Pro
R8677_0,8677,Team Invite,2024-11-24,Accepted,2024-11-30,1 month Pro
R8677_1,8677,Email,2024-10-24,Accepted,2024-11-04,1 month Pro
R8678_0,8678,WhatsApp,2024-08-02,Pending,,
R8678_1,8678,Link,2024-07-08,Accepted,2024-07-16,1 month Pro
R8678_2,8678,Link,2024-08-03,Accepted,2024-08-05,1 month Pro
R8691_0,8691,Link,2024-06-10,Accepted,2024-06-24,1 month Pro
R8692_0,8692,Instagram DM,2024-12-15,Accepted,2025-01-01,1 month Pro
R8692_1,8692,Instagram DM,2024-12-26,Accepted,2025-01-12,1 month Pro
R8692_2,8692,WhatsApp,2024-12-19,Accepted,2025-01-07,1 month Pro
R8692_3,8692,Instagram DM,2025-01-13,Accepted,2025-01-18,Credit Pack
R8692_4,8692,Link,2024-12-28,Pending,,
R8732_0,8732,Instagram DM,2024-03-16,Pending,,
R8732_1,8732,Team Invite,2024-03-15,Accepted,2024-04-01,1 month Pro
R8732_2,8732,Instagram DM,2024-03-05,Pending,,
R8732_3,8732,Instagram DM,2024-03-24,Accepted,2024-03-31,Credit Pack
R8732_4,8732,Email,2024-03-15,Accepted,2024-03-26,1 month Pro
R8737_0,8737,WhatsApp,2024-07-02,Pending,,
R8740_0,8740,WhatsApp,2024-06-17,Accepted,2024-07-03,Template Unlock
R8740_1,8740,Instagram DM,2024-06-14,Pending,,
R8752_0,8752,Link,2024-03-04,Accepted,2024-03-16,Credit Pack
R8752_1,8752,Link,2024-03-09,Accepted,2024-03-14,Credit Pack
R8752_2,8752,Email,2024-03-31,Accepted,2024-04-16,Credit Pack
R8752_3,8752,Link,2024-04-14,Accepted,2024-04-27,1 month Pro
R8757_0,8757,Email,2024-10-17,Pending,,
R8758_0,8758,Instagram DM,2024-12-13,Accepted,2024-12-17,Credit Pack
R8758_1,8758,Link,2024-12-17,Pending,,
R8758_2,8758,Instagram DM,2024-12-18,Pending,,
R8758_3,8758,WhatsApp,2025-01-02,Pending,,
R8758_4,8758,Instagram DM,2024-12-10,Accepted,2024-12-25,1 month Pro
R8766_0,8766,Instagram DM,2024-04-21,Accepted,2024-04-25,Credit Pack
R8766_1,8766,Link,2024-04-03,Accepted,2024-04-12,Credit Pack
R8777_0,8777,Link,2024-11-08,Accepted,2024-11-27,1 month Pro
R8777_1,8777,WhatsApp,2024-12-09,Pending,,
R8777_2,8777,WhatsApp,2024-11-22,Accepted,2024-12-11,Credit Pack
R8777_3,8777,Email,2024-11-06,Accepted,2024-11-07,Credit Pack
R8778_0,8778,WhatsApp,2024-09-22,Pending,,
R8778_1,8778,Email,2024-10-17,Pending,,
R8778_2,8778,Link,2024-10-20,Accepted,2024-10-23,Template Unlock
R8788_0,8788,Instagram DM,2024-09-14,Accepted,2024-10-02,1 month Pro
R8788_1,8788,WhatsApp,2024-09-21,Pending,,
R8788_2,8788,Team Invite,2024-10-01,Pending,,
R8792_0,8792,Instagram DM,2024-06-28,Accepted,2024-07-04,1 month Pro
R8792_1,8792,Team Invite,2024-07-09,Pending,,
R8793_0,8793,Link,2024-09-03,Pending,,
R8793_1,8793,Link,2024-08-15,Pending,,
R8793_2,8793,Link,2024-08-29,Accepted,2024-09-13,Credit Pack
R8793_3,8793,Email,2024-09-15,Accepted,2024-10-01,1 month Pro
R8799_0,8799,Link,2024-11-24,Accepted,2024-11-25,Credit Pack
R8802_0,8802,Team Invite,2024-11-23,Pending,,
R8802_1,8802,Instagram DM,2024-11-14,Accepted,2024-11-27,1 month Pro
R8822_0,8822,Link,2024-05-26,Accepted,2024-06-13,Credit Pack
R8822_1,8822,Email,2024-06-21,Accepted,2024-06-29,Credit Pack
R8827_0,8827,Link,2024-04-17,Pending,,
R8827_1,8827,Team Invite,2024-04-11,Pending,,
R8834_0,8834,Link,2024-08-24,Pending,,
R8834_1,8834,Link,2024-08-08,Pending,,
R8834_2,8834,Instagram DM,2024-08-12,Pending,,
R8834_3,8834,WhatsApp,2024-08-21,Pending,,
R8834_4,8834,Email,2024-08-15,Accepted,2024-09-02,Template Unlock
R8839_0,8839,Email,2024-09-25,Accepted,2024-09-30,1 month Pro
R8839_1,8839,Link,2024-09-30,Accepted,2024-10-08,Template Unlock
R8841_0,8841,Team Invite,2024-04-23,Accepted,2024-04-24,Template Unlock
R8841_1,8841,Instagram DM,2024-05-06,Accepted,2024-05-25,Credit Pack
R8841_2,8841,Link,2024-04-26,Accepted,2024-05-03,1 month Pro
R8849_0,8849,Link,2024-05-19,Pending,,
R8850_0,8850,WhatsApp,2024-09-16,Pending,,
R8850_1,8850,Instagram DM,2024-09-02,Accepted,2024-09-20,Template Unlock
R8850_2,8850,WhatsApp,2024-08-26,Pending,,
R8854_0,8854,WhatsApp,2024-04-02,Pending,,
R8854_1,8854,Instagram DM,2024-04-02,Accepted,2024-04-13,1 month Pro
R8868_0,8868,WhatsApp,2024-05-17,Pending,,
R8868_1,8868,WhatsApp,2024-06-06,Accepted,2024-06-09,Template Unlock
R8868_2,8868,Instagram DM,2024-05-29,Pending,,
R8868_3,8868,Instagram DM,2024-06-27,Pending,,
R8868_4,8868,Link,2024-06-17,Accepted,2024-06-23,1 month Pro
R8870_0,8870,Instagram DM,2024-08-13,Accepted,2024-08-14,1 month Pro
R8870_1,8870,WhatsApp,2024-08-21,Accepted,2024-09-05,Template Unlock
R8870_2,8870,Instagram DM,2024-09-02,Pending,,
R8872_0,8872,Email,2024-09-07,Pending,,
R8872_1,8872,WhatsApp,2024-08-11,Accepted,2024-08-28,Credit Pack
R8879_0,8879,Link,2024-05-10,Accepted,2024-05-24,1 month Pro
R8879_1,8879,Link,2024-06-14,Pending,,
R8879_2,8879,WhatsApp,2024-06-06,Pending,,
R8879_3,8879,Link,2024-05-26,Accepted,2024-05-29,Credit Pack
R8881_0,8881,Team Invite,2024-06-20,Pending,,
R8889_0,8889,WhatsApp,2024-08-17,Accepted,2024-09-05,1 month Pro
R8889_1,8889,WhatsApp,2024-08-31,Pending,,
R8891_0,8891,WhatsApp,2024-12-22,Accepted,2024-12-29,1 month Pro
R8891_1,8891,WhatsApp,2024-12-04,Accepted,2024-12-13,1 month Pro
R8891_2,8891,Email,2025-01-01,Pending,,
R8891_3,8891,Email,2024-12-08,Accepted,2024-12-16,1 month Pro
R8894_0,8894,WhatsApp,2024-06-05,Pending,,
R8894_1,8894,Link,2024-06-14,Pending,,
R8894_2,8894,Link,2024-06-22,Accepted,2024-06-26,1 month Pro
R8894_3,8894,Team Invite,2024-06-11,Pending,,
R8899_0,8899,Link,2024-10-06,Pending,,
R8899_1,8899,Instagram DM,2024-11-02,Pending,,
R8899_2,8899,Instagram DM,2024-11-02,Pending,,
R8899_3,8899,Link,2024-10-10,Pending,,
R8899_4,8899,Email,2024-10-11,Accepted,2024-10-13,Credit Pack
R8906_0,8906,Link,2024-09-25,Accepted,2024-09-29,1 month Pro
R8906_1,8906,Email,2024-09-02,Accepted,2024-09-07,Template Unlock
R8906_2,8906,WhatsApp,2024-09-20,Pending,,
R8906_3,8906,Email,2024-09-20,Accepted,2024-09-25,1 month Pro
R8906_4,8906,Link,2024-10-08,Accepted,2024-10-19,Credit Pack
R8912_0,8912,Email,2024-05-30,Pending,,
R8912_1,8912,Link,2024-06-10,Accepted,2024-06-23,Template Unlock
R8912_2,8912,Team Invite,2024-05-29,Pending,,
R8913_0,8913,Link,2024-10-12,Pending,,
R8913_1,8913,WhatsApp,2024-09-28,Accepted,2024-09-30,Credit Pack
R8913_2,8913,Link,2024-10-04,Accepted,2024-10-09,Template Unlock
R8913_3,8913,Link,2024-09-29,Pending,,
R8913_4,8913,Link,2024-09-18,Accepted,2024-09-20,Template Unlock
R8917_0,8917,Instagram DM,2024-05-07,Pending,,
R8929_0,8929,Email,2024-09-25,Pending,,
R8929_1,8929,WhatsApp,2024-09-23,Accepted,2024-09-27,1 month Pro
R8931_0,8931,Link,2024-12-11,Pending,,
R8931_1,8931,Link,2024-12-23,Accepted,2024-12-25,1 month Pro
R8931_2,8931,Link,2024-11-14,Pending,,
R8931_3,8931,Link,2024-12-17,Pending,,
R8936_0,8936,WhatsApp,2024-08-31,Accepted,2024-09-12,1 month Pro
R8936_1,8936,Link,2024-09-21,Accepted,2024-09-28,1 month Pro
R8950_0,8950,Team Invite,2024-07-03,Accepted,2024-07-21,Credit Pack
R8951_0,8951,WhatsApp,2024-03-10,Pending,,
R8951_1,8951,Team Invite,2024-02-16,Accepted,2024-03-04,1 month Pro
R8951_2,8951,WhatsApp,2024-03-04,Accepted,2024-03-11,1 month Pro
R8953_0,8953,Email,2024-06-01,Pending,,
R8953_1,8953,WhatsApp,2024-05-17,Accepted,2024-06-02,Template Unlock
R8953_2,8953,Link,2024-06-06,Accepted,2024-06-08,Credit Pack
R8954_0,8954,Instagram DM,2024-07-19,Pending,,
R8954_1,8954,Link,2024-07-17,Pending,,
R8954_2,8954,Link,2024-08-26,Pending,,
R8954_3,8954,Link,2024-08-11,Accepted,2024-08-29,1 month Pro
R8954_4,8954,Link,2024-07-27,Pending,,
R8960_0,8960,Link,2025-01-28,Accepted,2025-02-02,Template Unlock
R8960_1,8960,Team Invite,2025-02-02,Accepted,2025-02-04,1 month Pro
R8960_2,8960,Link,2024-12-27,Accepted,2024-12-30,1 month Pro
R8963_0,8963,Team Invite,2024-11-30,Pending,,
R8963_1,8963,Link,2024-11-21,Accepted,2024-12-03,Credit Pack
R8963_2,8963,Link,2024-12-25,Accepted,2025-01-10,Credit Pack
R8963_3,8963,Instagram DM,2024-12-13,Accepted,2024-12-25,1 month Pro
R8963_4,8963,WhatsApp,2024-12-24,Accepted,2024-12-27,1 month Pro
R8965_0,8965,Link,2024-12-14,Accepted,2024-12-20,1 month Pro
R8965_1,8965,Team Invite,2024-12-20,Pending,,
R8965_2,8965,Email,2024-11-24,Accepted,2024-12-09,1 month Pro
R8968_0,8968,Instagram DM,2024-04-19,Accepted,2024-04-29,Template Unlock
R8970_0,8970,WhatsApp,2024-11-21,Pending,,
R8970_1,8970,Link,2024-12-08,Accepted,2024-12-16,Credit Pack
R8970_2,8970,Link,2024-12-17,Accepted,2025-01-05,1 month Pro
R8978_0,8978,Link,2024-05-20,Pending,,
R8978_1,8978,Instagram DM,2024-04-19,Pending,,
R8979_0,8979,Instagram DM,2024-11-01,Pending,,
R8980_0,8980,Instagram DM,2024-07-30,Accepted,2024-08-03,1 month Pro
R8980_1,8980,Instagram DM,2024-07-29,Pending,,
R8980_2,8980,Team Invite,2024-07-23,Pending,,
R8980_3,8980,Instagram DM,2024-07-19,Accepted,2024-07-28,Template Unlock
R8994_0,8994,Instagram DM,2024-07-12,Accepted,2024-07-28,1 month Pro
R8998_0,8998,Instagram DM,2024-12-20,Accepted,2025-01-03,1 month Pro
R9000_0,9000,Instagram DM,2024-11-02,Pending,,
R9000_1,9000,Link,2024-10-26,Accepted,2024-11-05,1 month Pro
R9000_2,9000,Email,2024-10-11,Pending,,
R9006_0,9006,Link,2024-09-05,Pending,,
R9006_1,9006,Email,2024-09-23,Accepted,2024-09-29,Credit Pack
R9006_2,9006,WhatsApp,2024-08-30,Pending,,
R9007_0,9007,Link,2024-11-09,Accepted,2024-11-11,Template Unlock
R9007_1,9007,Instagram DM,2024-11-13,Pending,,
R9007_2,9007,Email,2024-11-10,Accepted,2024-11-11,Credit Pack
R9007_3,9007,Team Invite,2024-10-22,Pending,,
R9007_4,9007,Link,2024-11-08,Pending,,
R9009_0,9009,WhatsApp,2024-01-09,Pending,,
R9009_1,9009,WhatsApp,2024-01-30,Pending,,
R9012_0,9012,Email,2024-05-30,Accepted,2024-06-07,Credit Pack
R9012_1,9012,Instagram DM,2024-07-06,Accepted,2024-07-07,1 month Pro
R9016_0,9016,Link,2024-03-31,Accepted,2024-04-08,1 month Pro
R9016_1,9016,Link,2024-04-02,Accepted,2024-04-19,1 month Pro
R9016_2,9016,Link,2024-03-27,Accepted,2024-04-12,1 month Pro
R9016_3,9016,Link,2024-04-16,Accepted,2024-05-04,Credit Pack
R9023_0,9023,Team Invite,2024-10-14,Accepted,2024-10-24,Template Unlock
R9023_1,9023,WhatsApp,2024-11-10,Pending,,
R9026_0,9026,Email,2024-12-10,Accepted,2024-12-13,Credit Pack
R9026_1,9026,Link,2024-11-22,Accepted,2024-12-03,Credit Pack
R9027_0,9027,WhatsApp,2024-12-31,Accepted,2025-01-10,Template Unlock
R9027_1,9027,Team Invite,2024-12-29,Pending,,
R9027_2,9027,Link,2025-01-04,Pending,,
R9027_3,9027,Team Invite,2024-12-25,Accepted,2024-12-31,Template Unlock
R9027_4,9027,Link,2025-01-27,Pending,,
R9042_0,9042,Link,2024-03-07,Pending,,
R9044_0,9044,Instagram DM,2024-06-30,Pending,,
R9044_1,9044,Team Invite,2024-06-24,Pending,,
R9044_2,9044,WhatsApp,2024-06-20,Pending,,
R9044_3,9044,Team Invite,2024-06-15,Accepted,2024-07-02,Template Unlock
R9044_4,9044,Link,2024-06-12,Pending,,
R9045_0,9045,Email,2024-12-19,Accepted,2024-12-27,Credit Pack
R9045_1,9045,Link,2025-01-14,Accepted,2025-01-30,Credit Pack
R9045_2,9045,Email,2025-01-24,Pending,,
R9058_0,9058,Email,2024-04-16,Pending,,
R9058_1,9058,WhatsApp,2024-04-16,Pending,,
R9058_2,9058,Email,2024-05-06,Accepted,2024-05-18,Credit Pack
R9058_3,9058,WhatsApp,2024-04-17,Accepted,2024-05-04,1 month Pro
R9061_0,9061,Instagram DM,2024-09-19,Pending,,
R9067_0,9067,Link,2024-12-09,Accepted,2024-12-22,Credit Pack
R9067_1,9067,Link,2024-11-29,Accepted,2024-12-04,1 month Pro
R9067_2,9067,WhatsApp,2024-12-02,Pending,,
R9070_0,9070,Instagram DM,2024-07-04,Pending,,
R9070_1,9070,Instagram DM,2024-07-21,Accepted,2024-08-02,1 month Pro
R9070_2,9070,Instagram DM,2024-08-10,Accepted,2024-08-23,1 month Pro
R9070_3,9070,Team Invite,2024-08-03,Accepted,2024-08-07,1 month Pro
R9070_4,9070,Instagram DM,2024-07-11,Pending,,
R9071_0,9071,Team Invite,2024-02-18,Pending,,
R9071_1,9071,Link,2024-02-19,Pending,,
R9078_0,9078,Instagram DM,2024-04-02,Accepted,2024-04-10,Credit Pack
R9078_1,9078,Email,2024-02-23,Accepted,2024-02-24,Template Unlock
R9078_2,9078,Link,2024-03-11,Accepted,2024-03-20,1 month Pro
R9085_0,9085,Link,2024-06-07,Pending,,
R9085_1,9085,WhatsApp,2024-06-16,Accepted,2024-06-30,1 month Pro
R9085_2,9085,Email,2024-06-16,Accepted,2024-06-23,1 month Pro
R9085_3,9085,Link,2024-06-18,Accepted,2024-06-22,Template Unlock
R9085_4,9085,Link,2024-06-15,Pending,,
R9089_0,9089,Instagram DM,2024-03-18,Accepted,2024-03-27,1 month Pro
R9089_1,9089,Link,2024-03-02,Pending,,
R9089_2,9089,Link,2024-03-14,Accepted,2024-03-19,1 month Pro
R9097_0,9097,Link,2024-02-23,Pending,,
R9097_1,9097,Email,2024-02-25,Pending,,
R9097_2,9097,Link,2024-02-18,Pending,,
R9097_3,9097,Email,2024-03-26,Pending,,
R9099_0,9099,Link,2024-06-28,Pending,,
R9099_1,9099,WhatsApp,2024-06-28,Accepted,2024-07-07,1 month Pro
R9100_0,9100,Instagram DM,2024-04-20,Accepted,2024-05-06,1 month Pro
R9100_1,9100,Link,2024-05-14,Accepted,2024-06-01,1 month Pro
R9100_2,9100,Team Invite,2024-05-18,Accepted,2024-05-29,1 month Pro
R9100_3,9100,Team Invite,2024-04-25,Accepted,2024-05-10,Credit Pack
R9101_0,9101,Team Invite,2024-05-03,Pending,,
R9101_1,9101,Email,2024-05-03,Pending,,
R9101_2,9101,Link,2024-04-11,Pending,,
R9101_3,9101,Instagram DM,2024-04-07,Pending,,
R9101_4,9101,Link,2024-04-05,Pending,,
R9107_0,9107,Email,2024-07-22,Pending,,
R9107_1,9107,Link,2024-06-27,Accepted,2024-06-28,1 month Pro
R9113_0,9113,Link,2024-12-08,Pending,,
R9113_1,9113,Link,2024-11-16,Pending,,
R9113_2,9113,WhatsApp,2024-12-21,Accepted,2024-12-22,1 month Pro
R9119_0,9119,Link,2024-05-21,Pending,,
R9121_0,9121,Email,2024-10-05,Pending,,
R9121_1,9121,WhatsApp,2024-10-07,Accepted,2024-10-22,Template Unlock
R9123_0,9123,Link,2025-01-05,Pending,,
R9123_1,9123,WhatsApp,2025-01-09,Accepted,2025-01-25,Template Unlock
R9123_2,9123,Link,2025-01-23,Pending,,
R9128_0,9128,WhatsApp,2024-11-06,Pending,,
R9128_1,9128,Instagram DM,2024-11-09,Accepted,2024-11-28,1 month Pro
R9128_2,9128,Email,2024-11-07,Accepted,2024-11-18,Credit Pack
R9128_3,9128,Link,2024-11-13,Pending,,
R9128_4,9128,WhatsApp,2024-11-09,Pending,,
R9129_0,9129,Instagram DM,2024-02-14,Accepted,2024-02-25,Template Unlock
R9133_0,9133,Team Invite,2025-01-23,Pending,,
R9133_1,9133,Link,2025-01-25,Accepted,2025-02-07,1 month Pro
R9133_2,9133,Link,2025-01-08,Accepted,2025-01-11,Credit Pack
R9140_0,9140,Link,2024-09-06,Pending,,
R9140_1,9140,Link,2024-08-07,Pending,,
R9140_2,9140,Link,2024-08-23,Pending,,
R9140_3,9140,WhatsApp,2024-08-17,Accepted,2024-08-29,Credit Pack
R9140_4,9140,Instagram DM,2024-09-04,Pending,,
R9143_0,9143,Link,2024-02-05,Accepted,2024-02-09,Credit Pack
R9143_1,9143,Link,2024-02-23,Pending,,
R9143_2,9143,Email,2024-02-17,Pending,,
R9145_0,9145,WhatsApp,2024-12-09,Pending,,
R9145_1,9145,Team Invite,2024-11-21,Pending,,
R9145_2,9145,Link,2024-11-24,Accepted,2024-12-04,Template Unlock
R9155_0,9155,Link,2024-12-13,Pending,,
R9155_1,9155,Link,2024-12-28,Accepted,2025-01-08,1 month Pro
R9155_2,9155,Link,2024-12-25,Pending,,
R9155_3,9155,Link,2024-12-03,Pending,,
R9156_0,9156,Instagram DM,2024-03-08,Accepted,2024-03-27,1 month Pro
R9160_0,9160,Instagram DM,2024-03-05,Accepted,2024-03-24,Credit Pack
R9160_1,9160,Email,2024-02-01,Accepted,2024-02-05,Template Unlock
R9160_2,9160,Link,2024-02-18,Accepted,2024-02-23,1 month Pro
R9160_3,9160,Team Invite,2024-03-05,Pending,,
R9160_4,9160,Email,2024-03-05,Accepted,2024-03-22,1 month Pro
R9164_0,9164,Email,2024-11-15,Accepted,2024-11-22,Credit Pack
R9164_1,9164,Link,2024-11-16,Accepted,2024-12-05,Credit Pack
R9164_2,9164,Link,2024-10-27,Pending,,
R9164_3,9164,WhatsApp,2024-11-12,Accepted,2024-11-17,1 month Pro
R9174_0,9174,WhatsApp,2024-08-05,Pending,,
R9176_0,9176,Link,2024-12-20,Accepted,2025-01-01,Template Unlock
R9176_1,9176,Team Invite,2024-12-08,Pending,,
R9176_2,9176,Link,2024-12-18,Pending,,
R9176_3,9176,Link,2024-12-30,Accepted,2025-01-13,Template Unlock
R9176_4,9176,Email,2024-12-08,Pending,,
R9178_0,9178,Link,2024-09-09,Pending,,
R9178_1,9178,Link,2024-09-10,Accepted,2024-09-15,Template Unlock
R9178_2,9178,Link,2024-08-29,Pending,,
R9186_0,9186,Email,2024-10-26,Accepted,2024-11-12,Template Unlock
R9186_1,9186,Link,2024-10-16,Accepted,2024-10-23,1 month Pro
R9186_2,9186,Email,2024-11-05,Accepted,2024-11-23,1 month Pro
R9186_3,9186,WhatsApp,2024-10-15,Accepted,2024-10-25,Credit Pack
R9186_4,9186,Email,2024-10-28,Accepted,2024-11-06,Template Unlock
R9189_0,9189,Link,2024-07-05,Accepted,2024-07-15,1 month Pro
R9189_1,9189,Link,2024-07-07,Pending,,
R9190_0,9190,Link,2024-03-22,Accepted,2024-04-03,Credit Pack
R9190_1,9190,WhatsApp,2024-04-21,Accepted,2024-04-25,Credit Pack
R9190_2,9190,WhatsApp,2024-04-26,Pending,,
R9190_3,9190,Instagram DM,2024-04-22,Accepted,2024-05-11,Template Unlock
R9190_4,9190,Link,2024-05-01,Pending,,
R9191_0,9191,Instagram DM,2024-03-13,Pending,,
R9191_1,9191,Link,2024-04-01,Pending,,
R9191_2,9191,Link,2024-03-05,Pending,,
R9192_0,9192,WhatsApp,2024-12-28,Accepted,2024-12-29,1 month Pro
R9192_1,9192,Email,2025-01-01,Accepted,2025-01-13,Credit Pack
R9192_2,9192,WhatsApp,2025-01-07,Accepted,2025-01-13,1 month Pro
R9193_0,9193,Link,2024-12-04,Accepted,2024-12-10,1 month Pro
R9193_1,9193,Link,2024-12-03,Accepted,2024-12-18,Template Unlock
R9201_0,9201,WhatsApp,2024-06-28,Accepted,2024-07-16,1 month Pro
R9211_0,9211,WhatsApp,2024-10-11,Accepted,2024-10-26,1 month Pro
R9218_0,9218,WhatsApp,2024-03-22,Accepted,2024-03-29,1 month Pro
R9218_1,9218,Link,2024-03-04,Accepted,2024-03-09,Template Unlock
R9218_2,9218,WhatsApp,2024-02-21,Accepted,2024-02-23,1 month Pro
R9218_3,9218,WhatsApp,2024-02-17,Accepted,2024-02-25,1 month Pro
R9218_4,9218,Link,2024-03-23,Pending,,
R9221_0,9221,Link,2024-03-05,Pending,,
R9221_1,9221,Instagram DM,2024-03-18,Accepted,2024-03-29,Template Unlock
R9225_0,9225,Link,2024-02-17,Pending,,
R9226_0,9226,Link,2024-09-12,Pending,,
R9226_1,9226,Link,2024-09-16,Pending,,
R9226_2,9226,Link,2024-10-08,Accepted,2024-10-27,1 month Pro
R9226_3,9226,Link,2024-09-28,Accepted,2024-10-09,1 month Pro
R9234_0,9234,WhatsApp,2024-03-14,Accepted,2024-03-26,1 month Pro
R9234_1,9234,Instagram DM,2024-02-28,Accepted,2024-03-01,Credit Pack
R9234_2,9234,Email,2024-03-21,Pending,,
R9237_0,9237,Link,2024-07-29,Accepted,2024-08-02,1 month Pro
R9237_1,9237,Instagram DM,2024-08-04,Accepted,2024-08-21,1 month Pro
R9237_2,9237,WhatsApp,2024-08-22,Pending,,
R9237_3,9237,Email,2024-08-07,Pending,,
R9241_0,9241,WhatsApp,2024-05-24,Pending,,
R9241_1,9241,Link,2024-05-20,Pending,,
R9243_0,9243,Email,2024-09-15,Pending,,
R9243_1,9243,WhatsApp,2024-09-14,Accepted,2024-09-16,1 month Pro
R9243_2,9243,Email,2024-08-28,Accepted,2024-09-12,1 month Pro
R9243_3,9243,Link,2024-09-21,Accepted,2024-10-06,Credit Pack
R9256_0,9256,WhatsApp,2024-05-26,Accepted,2024-06-12,1 month Pro
R9256_1,9256,Link,2024-05-17,Pending,,
R9256_2,9256,Email,2024-05-24,Accepted,2024-05-26,Template Unlock
R9256_3,9256,Instagram DM,2024-05-29,Pending,,
R9256_4,9256,Link,2024-05-16,Pending,,
R9258_0,9258,Email,2024-04-18,Pending,,
R9258_1,9258,Email,2024-03-15,Accepted,2024-03-16,Template Unlock
R9258_2,9258,WhatsApp,2024-03-15,Accepted,2024-03-27,1 month Pro
R9258_3,9258,Link,2024-04-20,Accepted,2024-05-07,1 month Pro
R9259_0,9259,Link,2024-03-30,Pending,,
R9259_1,9259,Link,2024-03-10,Accepted,2024-03-21,Credit Pack
R9259_2,9259,Link,2024-03-08,Accepted,2024-03-24,1 month Pro
R9259_3,9259,Link,2024-03-22,Pending,,
R9259_4,9259,Link,2024-04-18,Pending,,
R9260_0,9260,Link,2024-05-09,Accepted,2024-05-12,Credit Pack
R9260_1,9260,WhatsApp,2024-05-11,Accepted,2024-05-19,1 month Pro
R9260_2,9260,WhatsApp,2024-04-11,Accepted,2024-04-17,Credit Pack
R9260_3,9260,WhatsApp,2024-04-11,Pending,,
R9260_4,9260,Link,2024-05-19,Pending,,
R9262_0,9262,WhatsApp,2024-05-05,Pending,,
R9262_1,9262,Instagram DM,2024-05-05,Accepted,2024-05-15,Credit Pack
R9273_0,9273,WhatsApp,2024-12-02,Accepted,2024-12-14,Credit Pack
R9273_1,9273,Team Invite,2024-11-30,Pending,,
R9273_2,9273,Link,2024-11-12,Pending,,
